,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
142737,2015,8,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",340.0,74.0,28.98,3.44,10.24,0.0,31.33,0.0,0.0,4507.0,1561.0,437.0,578.0,0.0,1931.0
142739,2015,8,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",124.0,16.0,9.09,1.28,2.43,0.0,3.19,0.0,0.0,883.0,526.0,116.0,127.0,0.0,114.0
142740,2015,8,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",317.0,70.0,25.19,2.77,17.84,1.0,23.2,3.0,1.0,4404.0,1290.0,315.0,797.0,83.0,1919.0
142747,2015,8,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",921.0,245.0,85.55,10.03,74.96,0.0,74.46,1.0,0.0,14470.0,5113.0,681.0,3521.0,0.0,5155.0
142762,2015,8,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",48.0,4.0,0.1,0.0,1.6,0.0,2.3,1.0,0.0,346.0,7.0,0.0,223.0,0.0,116.0
142767,2015,8,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",376.0,73.0,30.02,3.95,11.64,0.0,27.4,1.0,0.0,4635.0,1566.0,376.0,450.0,0.0,2243.0
142776,2015,8,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",138.0,23.0,9.02,0.56,3.62,0.0,9.81,1.0,0.0,1571.0,457.0,29.0,146.0,0.0,939.0
142777,2015,8,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",378.0,56.0,23.73,0.82,19.23,0.0,12.21,1.0,2.0,3583.0,1228.0,56.0,1184.0,0.0,1115.0
142789,2015,8,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",38.0,2.0,1.19,0.0,0.81,0.0,0.0,0.0,0.0,100.0,74.0,0.0,26.0,0.0,0.0
142815,2015,8,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",986.0,194.0,52.23,19.83,59.12,0.0,62.81,7.0,1.0,11011.0,3278.0,1157.0,3215.0,0.0,3361.0
142823,2015,8,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",5393.0,953.0,296.56,32.22,194.4,2.15,427.67,10.0,35.0,52560.0,17288.0,2206.0,7167.0,40.0,25859.0
142828,2015,8,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",511.0,117.0,43.43,9.24,24.33,0.0,40.0,3.0,2.0,8413.0,3082.0,1077.0,1589.0,0.0,2665.0
142842,2015,8,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3554.0,903.0,227.51,12.13,340.32,1.45,321.59,110.0,5.0,46073.0,12740.0,1195.0,12907.0,28.0,19203.0
142846,2015,8,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3717.0,704.0,197.78,45.7,190.27,0.0,270.25,30.0,23.0,40389.0,11095.0,4166.0,8318.0,0.0,16810.0
142859,2015,8,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",180.0,50.0,15.19,0.78,11.16,0.0,22.87,3.0,1.0,2772.0,834.0,80.0,412.0,0.0,1446.0
142868,2015,8,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1288.0,330.0,114.47,10.15,85.29,0.92,119.17,1.0,1.0,16779.0,6303.0,581.0,3337.0,22.0,6536.0
142869,2015,8,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1350.0,347.0,83.09,13.37,111.36,0.0,139.18,43.0,0.0,18643.0,5160.0,665.0,4655.0,0.0,8163.0
142870,2015,8,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2008.0,374.0,110.48,3.07,35.14,1.0,224.31,31.0,2.0,19983.0,6830.0,248.0,1313.0,64.0,11528.0
142872,2015,8,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",851.0,168.0,69.67,2.18,16.59,0.0,79.55,1.0,0.0,8033.0,3225.0,94.0,666.0,0.0,4048.0
142875,2015,8,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2604.0,438.0,145.23,13.6,54.47,0.31,224.4,11.0,4.0,23900.0,7747.0,772.0,2031.0,8.0,13342.0
142885,2015,8,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",726.0,141.0,42.5,4.29,23.61,0.0,70.6,2.0,0.0,6261.0,1532.0,510.0,790.0,0.0,3429.0
142887,2015,8,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3138.0,597.0,167.12,3.09,68.03,1.9,356.85,69.0,1.0,33151.0,10567.0,259.0,2358.0,58.0,19909.0
142895,2015,8,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4923.0,876.0,227.24,39.71,158.09,1.8,449.16,33.0,33.0,46071.0,10526.0,3240.0,6271.0,83.0,25951.0
142901,2015,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1449.0,380.0,111.23,10.29,145.99,2.87,109.63,7.0,0.0,21225.0,6362.0,794.0,6497.0,137.0,7435.0
142902,2015,7,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13161.0,1847.0,580.07,72.55,374.8,1.5,818.08,64.0,26.0,126778.0,44979.0,5467.0,12157.0,63.0,64112.0
142904,2015,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5301.0,1063.0,253.48,36.81,429.73,0.0,342.97,49.0,11.0,68837.0,16427.0,2880.0,22941.0,0.0,26589.0
142905,2015,7,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",973.0,174.0,57.99,4.45,45.99,1.31,64.26,2.0,0.0,10798.0,3574.0,250.0,2006.0,90.0,4878.0
142907,2015,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1573.0,359.0,102.17,17.31,148.09,2.2,89.22,7.0,3.0,28580.0,9580.0,1373.0,8887.0,124.0,8616.0
142908,2015,7,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",394.0,69.0,28.65,0.71,11.1,0.23,28.31,3.0,1.0,3808.0,1639.0,54.0,399.0,9.0,1707.0
142910,2015,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5661.0,832.0,270.59,21.61,262.69,2.02,275.09,43.0,9.0,42322.0,15722.0,1589.0,7918.0,44.0,17049.0
142911,2015,7,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",686.0,136.0,46.1,5.58,25.54,2.09,56.69,3.0,1.0,7799.0,2601.0,354.0,932.0,41.0,3871.0
142912,2015,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3558.0,851.0,221.52,33.19,371.07,1.44,223.78,25.0,5.0,51084.0,16225.0,2154.0,16042.0,50.0,16613.0
142915,2015,7,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",951.0,232.0,92.17,8.91,62.24,0.85,67.83,3.0,6.0,12409.0,4290.0,710.0,2621.0,33.0,4755.0
142920,2015,7,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1046.0,260.0,96.19,9.58,80.29,0.0,73.94,5.0,4.0,14624.0,5457.0,546.0,3284.0,0.0,5337.0
142923,2015,7,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7912.0,1240.0,342.8,36.43,415.58,3.37,441.82,44.0,27.0,66560.0,20212.0,2745.0,16218.0,144.0,27241.0
142927,2015,7,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",2343.0,566.0,108.67,22.89,292.47,1.56,140.41,70.0,10.0,32835.0,5368.0,1624.0,16835.0,42.0,8966.0
142928,2015,7,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",419.0,69.0,29.61,4.24,12.06,0.42,22.67,0.0,2.0,3681.0,1467.0,375.0,480.0,16.0,1343.0
142946,2015,7,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",756.0,277.0,67.45,5.63,128.64,0.32,74.95,7.0,2.0,19239.0,4369.0,590.0,8476.0,7.0,5797.0
142957,2015,7,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",711.0,148.0,61.61,3.68,32.19,1.33,49.19,5.0,4.0,7789.0,3539.0,165.0,1381.0,30.0,2674.0
142978,2015,7,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",62.0,11.0,6.04,0.0,0.75,0.0,4.2,0.0,0.0,642.0,412.0,0.0,29.0,0.0,201.0
142988,2015,7,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5010.0,588.0,142.79,9.86,222.16,2.75,210.44,14.0,5.0,30389.0,10247.0,552.0,6062.0,61.0,13467.0
142989,2015,7,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62.0,10.0,6.15,0.0,2.1,0.0,1.75,0.0,1.0,278.0,201.0,0.0,46.0,0.0,31.0
143005,2015,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",808.0,173.0,24.98,1.0,132.47,0.0,14.55,2.0,2.0,10430.0,1829.0,125.0,7676.0,0.0,800.0
143006,2015,7,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.0,11.0,2.92,1.0,7.08,0.0,0.0,0.0,0.0,595.0,99.0,79.0,417.0,0.0,0.0
143009,2015,7,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",196.0,23.0,6.16,0.0,15.78,0.0,1.06,0.0,0.0,792.0,265.0,0.0,503.0,0.0,24.0
143016,2015,7,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",443.0,34.0,16.18,0.0,6.41,0.0,11.4,1.0,0.0,1466.0,741.0,0.0,189.0,0.0,536.0
143017,2015,7,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",488.0,79.0,19.86,1.0,52.14,0.0,6.01,0.0,0.0,4751.0,1626.0,47.0,2814.0,0.0,264.0
143020,2015,7,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",225.0,27.0,8.52,0.0,7.41,0.0,11.07,0.0,0.0,1160.0,408.0,0.0,246.0,0.0,506.0
143027,2015,7,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",186.0,25.0,14.91,0.0,5.76,0.0,4.33,0.0,0.0,1182.0,883.0,0.0,186.0,0.0,113.0
143028,2015,7,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",155.0,14.0,6.17,0.0,7.83,0.0,0.0,0.0,2.0,327.0,125.0,0.0,202.0,0.0,0.0
143031,2015,7,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",182.0,23.0,9.72,0.47,6.92,0.0,5.89,0.0,0.0,945.0,546.0,7.0,224.0,0.0,168.0
143034,2015,7,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",54.0,6.0,3.91,0.0,0.7,0.0,1.38,0.0,0.0,358.0,281.0,0.0,35.0,0.0,42.0
143035,2015,7,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",186.0,20.0,9.65,0.0,1.71,0.0,8.64,0.0,2.0,1133.0,619.0,0.0,60.0,0.0,454.0
143039,2015,7,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31.0,4.0,0.91,0.0,1.35,0.0,1.74,0.0,0.0,118.0,27.0,0.0,52.0,0.0,39.0
143049,2015,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4010.0,813.0,161.47,19.08,318.78,1.73,311.93,64.0,11.0,56389.0,10480.0,1331.0,23221.0,76.0,21281.0
143051,2015,7,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",588.0,178.0,36.49,5.48,94.27,0.0,41.77,11.0,0.0,13501.0,2273.0,356.0,7374.0,0.0,3498.0
143056,2015,7,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",461.0,145.0,34.64,3.26,68.32,0.0,38.78,3.0,7.0,7584.0,2018.0,167.0,3292.0,0.0,2107.0
143059,2015,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",399.0,88.0,27.75,3.8,42.56,0.0,13.88,0.0,1.0,4227.0,1705.0,237.0,1565.0,0.0,720.0
143068,2015,7,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",124.0,33.0,11.37,2.0,9.5,0.0,10.14,0.0,1.0,1343.0,614.0,57.0,340.0,0.0,332.0
143073,2015,7,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",93.0,35.0,7.92,0.0,13.76,0.0,13.32,0.0,0.0,1358.0,276.0,0.0,374.0,0.0,708.0
143075,2015,7,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",278.0,85.0,23.94,0.94,40.54,1.0,18.59,4.0,0.0,4725.0,1287.0,68.0,2071.0,36.0,1263.0
143079,2015,7,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62.0,15.0,3.12,0.0,6.48,0.0,5.4,0.0,0.0,774.0,154.0,0.0,226.0,0.0,394.0
143081,2015,7,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",155.0,25.0,8.99,0.95,7.95,0.0,7.1,3.0,1.0,1428.0,651.0,20.0,323.0,0.0,434.0
143087,2015,7,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",558.0,179.0,33.07,4.45,104.38,1.02,36.08,8.0,3.0,11577.0,1361.0,401.0,7314.0,20.0,2481.0
143089,2015,7,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",124.0,18.0,4.15,3.8,6.1,0.0,3.95,0.0,1.0,904.0,212.0,221.0,229.0,0.0,242.0
143091,2015,7,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",337.0,91.0,23.97,2.48,38.28,0.48,25.79,2.0,0.0,4502.0,1547.0,199.0,1164.0,19.0,1573.0
143099,2015,7,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.0,21.0,8.25,0.96,8.56,0.2,3.03,0.0,4.0,892.0,371.0,119.0,257.0,11.0,134.0
143105,2015,7,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",58.0,6.0,1.32,0.75,3.18,0.0,0.75,0.0,0.0,242.0,42.0,48.0,95.0,0.0,57.0
143112,2015,7,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6133.0,814.0,230.55,35.52,280.53,0.0,267.4,3.0,8.0,47491.0,19684.0,1934.0,9662.0,0.0,16211.0
143113,2015,7,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1141.0,283.0,54.3,7.63,122.81,0.0,98.25,3.0,3.0,14193.0,2957.0,256.0,5329.0,0.0,5651.0
143115,2015,7,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21589.0,2609.0,657.1,121.24,868.18,2.29,960.18,15.0,146.0,170274.0,61609.0,8049.0,42208.0,92.0,58316.0
143119,2015,7,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3514.0,367.0,127.03,13.5,82.8,0.0,143.66,1.0,4.0,23027.0,11337.0,957.0,3069.0,0.0,7664.0
143124,2015,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2660.0,643.0,127.85,18.71,311.05,1.0,184.4,4.0,7.0,36317.0,10202.0,1105.0,13253.0,33.0,11724.0
143127,2015,7,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",539.0,73.0,32.95,6.42,15.56,0.0,18.07,1.0,1.0,3628.0,1573.0,335.0,475.0,0.0,1245.0
143128,2015,7,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2097.0,623.0,93.84,13.72,361.72,0.0,153.71,37.0,14.0,41528.0,6030.0,813.0,22196.0,0.0,12489.0
143129,2015,7,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",698.0,120.0,39.82,4.45,43.2,0.0,32.53,0.0,2.0,6172.0,1883.0,239.0,1586.0,0.0,2464.0
143132,2015,7,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",509.0,78.0,36.14,10.12,16.49,0.0,15.25,0.0,0.0,3469.0,1636.0,564.0,563.0,0.0,706.0
143148,2015,7,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",642.0,114.0,49.79,8.25,32.58,0.0,23.38,0.0,0.0,5924.0,3061.0,589.0,1229.0,0.0,1045.0
143165,2015,7,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1590.0,241.0,88.46,10.89,81.29,0.0,60.35,0.0,2.0,10216.0,4572.0,654.0,2409.0,0.0,2581.0
143174,2015,7,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",680.0,142.0,40.87,6.16,68.98,0.0,25.99,1.0,0.0,8004.0,2704.0,458.0,3443.0,0.0,1399.0
143190,2015,7,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",83.0,6.0,2.52,0.0,1.13,0.0,2.35,0.0,0.0,155.0,71.0,0.0,19.0,0.0,65.0
143196,2015,7,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",597.0,87.0,36.17,5.13,23.52,0.0,22.19,0.0,0.0,5598.0,2589.0,280.0,1030.0,0.0,1699.0
143217,2015,7,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",499.0,125.0,31.16,4.29,72.75,0.0,16.8,0.0,0.0,7476.0,1474.0,311.0,4705.0,0.0,986.0
143218,2015,7,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",117.0,17.0,3.32,1.21,5.7,0.0,6.76,0.0,0.0,612.0,181.0,41.0,138.0,0.0,252.0
143228,2015,7,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2571.0,491.0,108.46,19.48,246.46,1.0,115.6,3.0,2.0,35209.0,10583.0,1202.0,14899.0,39.0,8486.0
143421,2015,7,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",93.0,33.0,15.03,0.0,12.57,0.0,5.4,0.0,0.0,1609.0,594.0,0.0,645.0,0.0,370.0
143422,2015,7,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1973.0,546.0,87.02,5.47,271.06,0.0,182.45,7.0,3.0,38541.0,6691.0,270.0,13412.0,0.0,18168.0
143424,2015,7,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",528.0,161.0,29.05,1.26,83.44,0.0,47.25,3.0,2.0,10643.0,2626.0,47.0,3942.0,0.0,4028.0
143426,2015,7,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",93.0,35.0,8.92,0.0,18.92,0.0,7.16,0.0,2.0,1853.0,392.0,0.0,892.0,0.0,569.0
143428,2015,7,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",493.0,161.0,28.36,0.96,100.11,0.0,31.58,1.0,0.0,11266.0,2161.0,22.0,5603.0,0.0,3480.0
143435,2015,7,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",62.0,14.0,3.06,0.0,4.85,0.0,6.09,0.0,0.0,643.0,88.0,0.0,252.0,0.0,303.0
143438,2015,7,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",155.0,43.0,7.83,0.65,19.2,0.0,15.33,1.0,1.0,3015.0,478.0,15.0,851.0,0.0,1671.0
143439,2015,7,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",185.0,64.0,12.54,0.48,40.66,0.0,10.33,0.0,0.0,3432.0,1005.0,12.0,1722.0,0.0,693.0
143444,2015,7,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",146.0,55.0,6.8,0.0,35.91,0.0,12.29,0.0,1.0,2995.0,398.0,0.0,1840.0,0.0,757.0
143445,2015,7,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",204.0,64.0,14.3,1.29,37.84,0.0,10.58,2.0,1.0,3860.0,1104.0,146.0,1735.0,0.0,875.0
143448,2015,7,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",123.0,25.0,10.94,1.03,9.41,0.0,3.62,1.0,0.0,1261.0,481.0,52.0,507.0,0.0,221.0
143455,2015,7,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",96.0,34.0,7.93,1.42,18.98,0.0,5.67,0.0,0.0,1548.0,279.0,38.0,923.0,0.0,308.0
143459,2015,7,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",62.0,20.0,4.29,0.0,7.12,0.0,8.59,0.0,0.0,1694.0,377.0,0.0,481.0,0.0,836.0
143801,2015,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5906.0,1459.0,464.25,39.15,393.43,0.0,562.16,91.0,10.0,98975.0,28321.0,3052.0,20387.0,0.0,47215.0
143805,2015,7,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4137.0,1068.0,266.67,37.86,384.25,0.0,379.22,58.0,17.0,77989.0,17487.0,2545.0,25842.0,0.0,32115.0
143806,2015,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4677.0,1190.0,408.02,29.94,368.14,0.0,383.9,47.0,5.0,76976.0,27069.0,1656.0,17909.0,0.0,30342.0
143817,2015,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2859.0,964.0,321.13,18.09,376.63,0.0,248.15,26.0,9.0,61490.0,20345.0,1446.0,17004.0,0.0,22695.0
143821,2015,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",4606.0,1007.0,355.69,30.11,233.26,0.0,387.94,34.0,27.0,68688.0,24963.0,1992.0,10109.0,0.0,31624.0
143824,2015,7,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",122.0,32.0,17.97,1.0,6.59,0.0,6.44,3.0,1.0,2058.0,1057.0,99.0,237.0,0.0,665.0
143825,2015,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",801.0,230.0,51.31,7.61,108.58,0.0,62.49,21.0,10.0,16437.0,3515.0,398.0,7588.0,0.0,4936.0
143826,2015,7,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",386.0,104.0,41.73,3.67,9.05,0.0,49.54,11.0,0.0,7482.0,2563.0,414.0,342.0,0.0,4163.0
143828,2015,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",419.0,131.0,54.37,4.48,16.81,0.0,55.33,7.0,0.0,9499.0,3253.0,498.0,768.0,0.0,4980.0
143831,2015,7,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",308.0,108.0,42.05,3.6,18.06,0.0,44.29,0.0,0.0,6844.0,2325.0,218.0,849.0,0.0,3452.0
143833,2015,7,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",961.0,257.0,119.57,5.6,45.22,0.0,86.62,6.0,0.0,16554.0,6599.0,304.0,2195.0,0.0,7456.0
143840,2015,7,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",316.0,73.0,24.75,1.84,19.85,0.0,26.55,4.0,0.0,5388.0,1624.0,106.0,1089.0,0.0,2569.0
143847,2015,7,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",25.0,3.0,1.86,0.84,0.16,0.0,0.14,0.0,0.0,404.0,154.0,197.0,38.0,0.0,15.0
143858,2015,7,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",126.0,30.0,8.88,1.0,3.15,0.0,16.97,2.0,1.0,1749.0,338.0,29.0,210.0,0.0,1172.0
143859,2015,7,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",378.0,71.0,25.59,1.58,23.95,0.0,19.88,5.0,1.0,5442.0,1596.0,94.0,1788.0,0.0,1964.0
143876,2015,7,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",24.0,3.0,1.75,0.0,0.46,0.0,0.79,0.0,0.0,421.0,344.0,0.0,27.0,0.0,50.0
143906,2015,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",5545.0,1231.0,341.39,46.46,210.76,0.96,631.43,13.0,40.0,67609.0,19292.0,2792.0,7994.0,25.0,37506.0
143911,2015,7,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",518.0,191.0,69.44,9.04,54.61,0.0,57.9,3.0,3.0,14159.0,5165.0,1081.0,3752.0,0.0,4161.0
143925,2015,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3706.0,1424.0,296.83,38.97,572.66,0.0,515.54,130.0,7.0,80570.0,17589.0,3045.0,26656.0,0.0,33280.0
143927,2015,7,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1003.0,320.0,92.02,22.37,107.6,0.27,97.75,4.0,15.0,20184.0,5728.0,2415.0,6052.0,10.0,5979.0
143928,2015,7,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3713.0,847.0,243.93,44.81,190.48,1.56,366.22,11.0,34.0,52011.0,15542.0,3778.0,8889.0,47.0,23755.0
143942,2015,7,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",740.0,218.0,73.35,4.17,35.21,0.0,105.28,5.0,3.0,11779.0,3564.0,351.0,1507.0,0.0,6357.0
143944,2015,7,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3186.0,793.0,226.67,4.87,65.66,0.0,495.8,64.0,1.0,45495.0,13669.0,274.0,2467.0,0.0,29085.0
143952,2015,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5125.0,1322.0,356.65,16.85,171.89,3.27,773.35,24.0,5.0,72153.0,19320.0,1254.0,6521.0,69.0,44989.0
143965,2015,7,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1438.0,358.0,144.08,0.84,49.93,0.0,163.15,3.0,2.0,19601.0,6831.0,52.0,2140.0,0.0,10578.0
143966,2015,7,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1371.0,483.0,124.1,13.14,125.28,0.0,220.48,46.0,1.0,26941.0,7157.0,961.0,6090.0,0.0,12733.0
143967,2015,7,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2053.0,582.0,139.3,1.9,60.87,0.72,379.21,56.0,1.0,28858.0,6937.0,68.0,2018.0,13.0,19822.0
